timestamp,actual,prediction
2025-03-18 17:15:00,4.32595108713296,4.147729460363231
2025-03-18 17:30:00,7.671499216727204,7.916053795722097
2025-03-18 17:45:00,4.524229786369443,4.456368026480911
2025-03-18 18:00:00,6.186280506032767,6.001675235698243
2025-03-18 18:15:00,4.968957472947691,5.127353900115286
2025-03-18 18:30:00,10.736074745601194,10.740950608256309
2025-03-18 18:45:00,10.266011039897904,10.6041142672047
2025-03-18 19:00:00,4.849526816919076,4.890674573907848
2025-03-18 19:15:00,3.811168638950992,3.8748959352228023
2025-03-18 19:30:00,9.045212824337773,8.986609318782982
2025-03-18 19:45:00,4.319986089361633,4.333130158704927
2025-03-18 20:00:00,6.283502717860931,6.243451872537525
2025-03-18 20:15:00,6.75018753159615,6.77808536230901
2025-03-18 20:30:00,10.55913972796444,10.794300736272865
2025-03-18 20:45:00,5.107594076402589,4.8945155903607995
2025-03-18 21:00:00,5.453136428183016,5.3743347775462125
2025-03-18 21:15:00,2.007196707099785,1.9498472217419107
2025-03-18 21:30:00,8.555974343990174,8.285129532827492
2025-03-18 21:45:00,3.1452687073629786,3.2302724070477433
2025-03-18 22:00:00,7.569490223321509,7.5931187643732425
2025-03-18 22:15:00,3.7034812229790073,3.6507793546788685
2025-03-18 22:30:00,11.213259164947036,11.209852473281462
2025-03-18 22:45:00,1.959112025252648,1.8821284183031437
2025-03-18 23:00:00,10.902911185024958,11.172676923620784
2025-03-18 23:15:00,6.512506680938117,6.782403017503329
2025-03-18 23:30:00,10.53935590596348,10.604487690467415
2025-03-18 23:45:00,6.120280591067474,6.360940345913715
2025-03-19 00:00:00,1.7122052418043012,1.6699553738079127
2025-03-19 00:15:00,3.0391085225749914,3.1441608838664914
2025-03-19 00:30:00,4.683803722263439,4.808528875790278
2025-03-19 00:45:00,11.09608248142274,11.135075882581388
2025-03-19 01:00:00,8.597449509365122,8.905755111368112
2025-03-19 01:15:00,7.146086559689391,7.412753421029845
2025-03-19 01:30:00,5.7905463532853085,5.990181358181317
2025-03-19 01:45:00,5.78914626135856,5.755136602302412
2025-03-19 02:00:00,7.543034372420198,7.830434055166236
2025-03-19 02:15:00,8.349826538837757,8.656062350521161
2025-03-19 02:30:00,6.006357804868947,6.016734342572856
2025-03-19 02:45:00,9.647286104847698,9.51060487424772
2025-03-19 03:00:00,6.704914094457775,6.7886566230203975
2025-03-19 03:15:00,6.271834507887763,6.427908531355936
